ID,"Parent Product ID","WPML Translation ID","WPML Language Code",Title,Content,Excerpt,Sku,"Regular Price","Sale Price","Stock Status",Stock,Tags,Category,"SEO title","SEO Description",visible_roles,invisible_roles,"Tax Class","Tax Status","Superdaycare Price","Daycare Price","Daycare Staff Price","Parent Price","Parent Extra Price"
652,0,550,nl,"Diepvries tomatenblokjes 2.5kg","<p>Product: Diepvries tomatenblokjes<br />
Formaat: 2.5kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries-tomatenblokjes/"" rel=""tag"">diepvries tomatenblokjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tomaten/"" rel=""tag"">tomaten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tomatenblok/"" rel=""tag"">tomatenblok</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tomatenblokjes/"" rel=""tag"">tomatenblokjes</a>",diepvries-tomatenblokjes-2-5kg,3.89,,instock,,"Diepvries|diepvries tomatenblokjes|tomaten|tomatenblok|tomatenblokjes",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
654,0,552,nl,"Diepvries courgette schrijfjes 2.5kg","<p>Product: Diepvries courgette in schijfjes<br />
Formaat: 2.5kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/courgette/"" rel=""tag"">courgette</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/courgetteschijfjes/"" rel=""tag"">courgetteschijfjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/schijfjes/"" rel=""tag"">schijfjes</a>",diepvries-courgette-schrijfjes-2-5kg,4.13,,instock,,courgette|courgetteschijfjes|Diepvries|schijfjes,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
656,0,556,nl,"Azijn 1,5l","<p>Product: Azijn<br />
Formaat: 1,5l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/azijn/"" rel=""tag"">azijn</a>",azijn-15l,4623.00,,instock,,azijn,"Supermarkt>Smaak/ olie/ toppings",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
658,0,558,nl,"Billendoekjes 80st","<p>Product: Baby billendoekjes<br />
Formaat: 80st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/baby/"" rel=""tag"">baby</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/babydoekjes/"" rel=""tag"">babydoekjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/billen/"" rel=""tag"">billen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/billendoekjes/"" rel=""tag"">billendoekjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/doeken/"" rel=""tag"">doeken</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/natte-doekjes/"" rel=""tag"">natte doekjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vochtige/"" rel=""tag"">vochtige</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vochtige-doekjes/"" rel=""tag"">vochtige doekjes</a>",billendoekjes-80st,852.00,,instock,,"baby|babydoekjes|billen|billendoekjes|doeken|natte doekjes|vochtige|vochtige doekjes",Supermarkt>Verzorging,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|parent|staff,21vat,taxable,,,,,
661,0,562,nl,"Zakdoekjes tissues doos","<p>Product: zakdoekjes tissues in doosje<br />
Formaat: 150 tissues/doosje</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/doekjes/"" rel=""tag"">doekjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/doosje/"" rel=""tag"">doosje</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/papier/"" rel=""tag"">papier</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tissue/"" rel=""tag"">tissue</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tissue-doos/"" rel=""tag"">tissue doos</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tissues/"" rel=""tag"">tissues</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zakdoek/"" rel=""tag"">zakdoek</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zakdoekjes/"" rel=""tag"">zakdoekjes</a>",zakdoekjes-tissues-doos,4900.00,,instock,,"doekjes|doosje|papier|tissue|tissue doos|tissues|zakdoek|zakdoekjes",Supermarkt>Verzorging,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
664,0,563,nl,"Wattenstaafjes 200st","<p>Product: Wattenstaafjes<br />
Formaat: 200st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wattenstaafje/"" rel=""tag"">wattenstaafje</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/wattenstaafjes/"" rel=""tag"">wattenstaafjes</a>",wattenstaafjes-200st,0.25,,instock,,wattenstaafje|wattenstaafjes,Supermarkt>Verzorging,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
666,0,566,nl,"Handschoenen vinyl Maat M 100st","<p>Product: Handschoenen vinyl Maat M<br />
Formaat: 100st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/handschoen/"" rel=""tag"">handschoen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/handschoenen/"" rel=""tag"">handschoenen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/maat-medium/"" rel=""tag"">maat medium</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vinyl/"" rel=""tag"">vinyl</a>",handschoenen-vinyl-maat-m-100st,4.54,,instock,,"handschoen|handschoenen|maat medium|vinyl",Supermarkt>Verzorging,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
668,0,570,nl,"Batterij C 2st","<p>Product: Batterij C<br />
Formaat: 2st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/batterij/"" rel=""tag"">batterij</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/batterij-c/"" rel=""tag"">batterij C</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/batterijen/"" rel=""tag"">batterijen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/c/"" rel=""tag"">C</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/c-batterij/"" rel=""tag"">C batterij</a>",batterij-c-2st,1645.00,,instock,,"batterij|batterij C|batterijen|C|C batterij",Supermarkt>Bureaumateriaal,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
672,0,578,nl,"Batterij D 2st","<p>Product: Batterij D<br />
Formaat: 2st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/batterij/"" rel=""tag"">batterij</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/batterij-d/"" rel=""tag"">batterij D</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/batterijen/"" rel=""tag"">batterijen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/d/"" rel=""tag"">D</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/d-batterij/"" rel=""tag"">D batterij</a>",batterij-d-2st,1653.00,,instock,,"batterij|batterij D|batterijen|D|D batterij",Supermarkt>Bureaumateriaal,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
674,0,579,nl,"Appelmousseline 720g","<p>Product: Appelmousseline<br />
Formaat: 720g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appel/"" rel=""tag"">appel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/appelmousseline/"" rel=""tag"">appelmousseline</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/mousseline/"" rel=""tag"">mousseline</a>",appelmousseline-720g,802.00,,instock,,appel|appelmousseline|mousseline,"Supermarkt>Groenten>Pot en blik",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
676,0,582,nl,"Diepvries Vis Graatloos 400g","<p>Product: Diepvries Vis Graatloos<br />
Formaat: 400g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/graatloos/"" rel=""tag"">graatloos</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vis/"" rel=""tag"">vis</a>",diepvries-vis-graatloos-400g,1.69,,instock,,Diepvries|graatloos|vis,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
678,0,585,nl,"Diepvries prei in room porties 1kg","<p>Product: Diepvries prei in room porties<br />
Formaat: 1kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/porties/"" rel=""tag"">porties</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/prei/"" rel=""tag"">prei</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/prei-in-room/"" rel=""tag"">prei in room</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/prei-met-room/"" rel=""tag"">prei met room</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/room/"" rel=""tag"">room</a>",diepvries-prei-in-room-porties-1kg,2.69,,instock,,"Diepvries|porties|prei|prei in room|prei met room|room",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
680,0,590,nl,"Diepvries Soepballetjes 1kg","<p>Product: Diepvries soepballetjes<br />
Formaat: 1kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/balletjes/"" rel=""tag"">balletjes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/soep/"" rel=""tag"">soep</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/soepballetjes/"" rel=""tag"">soepballetjes</a>",diepvries-soepballetjes-1kg,5614.00,,instock,,balletjes|Diepvries|soep|soepballetjes,Supermarkt>Vlees/Vis/Veggie,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
682,0,593,nl,"Diepvries champignon 2.5kg","<p>Product: Diepvries champignon<br />
Formaat: 2.5kg</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/champignon/"" rel=""tag"">champignon</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a>",diepvries-champignon-2-5kg,5.85,,instock,,champignon|Diepvries,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
684,0,595,nl,"Diepvries Peterselie 300g","<p>Product: Diepvries peterselie<br />
Formaat: 300g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvries/"" rel=""tag"">Diepvries</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kruiden/"" rel=""tag"">kruiden</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/peterselie/"" rel=""tag"">peterselie</a>",diepvries-peterselie-300g,1234.00,,instock,,Diepvries|kruiden|peterselie,Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
686,0,597,nl,"Toiletpapier 12rollen","<p>Product: Toiletpapier<br />
Formaat: 12 rollen</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/papier/"" rel=""tag"">papier</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toilet/"" rel=""tag"">toilet</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/toiletpapier/"" rel=""tag"">toiletpapier</a>",toiletpapier-12rollen,2463.00,,instock,,papier|toilet|toiletpapier,Supermarkt>Verzorging,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
688,0,601,nl,"Koffiepads 36st","<p>Product: Koffiepads<br />
Formaat: 36st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffie/"" rel=""tag"">koffie</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/koffiepads/"" rel=""tag"">koffiepads</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/pads/"" rel=""tag"">pads</a>",koffiepads-36st,1585.00,,instock,,koffie|koffiepads|pads,Supermarkt>Dranken,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
690,0,604,nl,"Express bindmiddel witte saus 250g","<p>Product: Express bindmiddel witte saus<br />
Formaat: 250g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/bindmiddel/"" rel=""tag"">bindmiddel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/expr/"" rel=""tag"">expr</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/express/"" rel=""tag"">express</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/saus/"" rel=""tag"">saus</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/witte/"" rel=""tag"">witte</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/witte-saus/"" rel=""tag"">witte saus</a>",express-bindmiddel-witte-saus-250g,614.00,,instock,,"bindmiddel|expr|express|saus|witte|witte saus",Supermarkt>Sauzen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
692,0,611,nl,"Tomatenpuree dubbel geconcentreerd 140g","<p>Product: Tomatenpuree dubbel geconcentreerd<br />
Formaat: 140g</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/dubbel/"" rel=""tag"">dubbel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/dubbel-geconcentreerd/"" rel=""tag"">dubbel geconcentreerd</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/geconcentreerd/"" rel=""tag"">geconcentreerd</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/puree/"" rel=""tag"">puree</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tomaten/"" rel=""tag"">tomaten</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/tomatenpuree/"" rel=""tag"">tomatenpuree</a>",tomatenpuree-dubbel-geconcentreerd-140g,284.00,,instock,,"dubbel|dubbel geconcentreerd|geconcentreerd|puree|tomaten|tomatenpuree","Supermarkt>Groenten>Pot en blik",,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
694,0,616,nl,Handzeep,"<p>Product: Handzeep<br />
Formaat: 500ml</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/hand/"" rel=""tag"">hand</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/handen/"" rel=""tag"">handen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/handzeep/"" rel=""tag"">handzeep</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/zeep/"" rel=""tag"">zeep</a>",handzeep,405.00,,instock,,hand|handen|handzeep|zeep,Supermarkt>Verzorging,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
696,0,621,nl,"Diepvrieszakjes 1l 75st","<p>Product: Diepvrieszakjes 1l<br />
Formaat: 75st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/1l/"" rel=""tag"">1l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvrieszak/"" rel=""tag"">diepvrieszak</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvrieszakje/"" rel=""tag"">diepvrieszakje</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvrieszakjes/"" rel=""tag"">diepvrieszakjes</a>",diepvrieszakjes-1l-75st,1645.00,,instock,,1l|diepvrieszak|diepvrieszakje|diepvrieszakjes,Supermarkt>Sauzen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
698,0,626,nl,"Diepvrieszakjes 3l 75st","<p>Product: Diepvrieszakjes 3l<br />
Formaat: 75st</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/3l/"" rel=""tag"">3l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvrieszak/"" rel=""tag"">diepvrieszak</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvrieszakje/"" rel=""tag"">diepvrieszakje</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/diepvrieszakjes/"" rel=""tag"">diepvrieszakjes</a>",diepvrieszakjes-3l-75st,1.53,,instock,,3l|diepvrieszak|diepvrieszakje|diepvrieszakjes,Supermarkt>Sauzen,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
701,0,627,nl,"Vuilzakjes Swirl 10l","<p>Product: Vuilzakjes Swirl<br />
Formaat: 10l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/10l/"" rel=""tag"">10l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/swirl/"" rel=""tag"">swirl</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vuilzak/"" rel=""tag"">vuilzak</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vuilzakje/"" rel=""tag"">vuilzakje</a>",vuilzakjes-swirl-10l,1645.00,,instock,,10l|swirl|vuilzak|vuilzakje,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
703,0,631,nl,"Vuilzakjes Swirl 5l","<p>Product: Vuilzakjes Swirl<br />
Formaat: 5l</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/5l/"" rel=""tag"">5l</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/swirl/"" rel=""tag"">swirl</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vuilzak/"" rel=""tag"">vuilzak</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vuilzakje/"" rel=""tag"">vuilzakje</a>",vuilzakjes-swirl-5l,1.48,,instock,,5l|swirl|vuilzak|vuilzakje,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
705,0,633,nl,"Printpapier 80g 500vellen","<p>Product: Printpapier<br />
Formaat: 80g 500 vellen</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kopieer/"" rel=""tag"">kopieer</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kopieerpapier/"" rel=""tag"">kopieerpapier</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/papier/"" rel=""tag"">papier</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/print/"" rel=""tag"">print</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/printpapier/"" rel=""tag"">printpapier</a>",printpapier-80g-500vellen,2645.00,,instock,,kopieer|kopieerpapier|papier|print|printpapier,Supermarkt>Bureaumateriaal,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
707,0,638,nl,"Venkel 1kg (min. 1st)","<p>Product: Venkel<br />
Formaat: 1kg (min. 1 st)</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/venkel/"" rel=""tag"">venkel</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/vers/"" rel=""tag"">vers</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/verse-venkel/"" rel=""tag"">verse venkel</a>",venkel-1kg-min-1st,1595.00,,instock,,"venkel|vers|verse venkel",Supermarkt>Groenten,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,6vat,taxable,,,,,
709,0,639,nl,"Kalkreiniger spray 750ml","<p>Product: kalkreiniger spray<br />
Formaat: 750ml</p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kalk/"" rel=""tag"">kalk</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/kalkreiniger/"" rel=""tag"">kalkreiniger</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/ontkalken/"" rel=""tag"">ontkalken</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/spray/"" rel=""tag"">spray</a>",kalkreiniger-spray-750ml,1232.00,,instock,,kalk|kalkreiniger|ontkalken|spray,Supermarkt>Onderhoud,,,administrator|daycare|superdaycare,guest|editor|author|contributor|subscriber|customer|shop_manager|wpseo_manager|wpseo_editor|parent|staff|parent_extra|translator,21vat,taxable,,,,,
711,0,644,nl,Enveloppe,"<p><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Product: Letter wraps, envelope </span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br />
<span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;""><span style=""vertical-align: inherit;"">Size: 200pcs, cover 114x162mm</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>","<a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/brief/"" rel=""tag"">brief</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/briefomslag/"" rel=""tag"">briefomslag</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/briefomslagen/"" rel=""tag"">briefomslagen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/brieven/"" rel=""tag"">brieven</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/enveloppe/"" rel=""tag"">enveloppe</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/enveloppen/"" rel=""tag"">enveloppen</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/enveloppes/"" rel=""tag"">enveloppes</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/omslag/"" rel=""tag"">omslag</a><a href=""http://dev.thedesignfactory.ro/wingparent_staging/product-tag/omslagen/"" rel=""tag"">omslagen</a>",enveloppe,2802.00,,instock,,brief|briefomslag|briefomslagen|brieven|enveloppe|enveloppen|enveloppes|omslag|omslagen,Supermarkt>Bureaumateriaal,,,administrator|daycare|superdaycare,parent|staff|parent_extra,21vat,taxable,,,,,
